registry,filename_stem,device_name,manufacturer,catalog_category,clearance_type,clearance_number,clearance_date,device_class,device_name_fda,product_code,what_it_is,indications,contraindications,compatible_with,use_notes,deployment_steps,also_known_as,sizing_specs_raw,spec_status,id_od_units,id_in,id_mm,id_fr,id_note,od_prox_in,od_prox_mm,od_prox_fr,od_prox_note,od_dist_in,od_dist_mm,od_dist_fr,od_dist_note,od_max_in,od_max_mm,od_max_fr,od_max_note,guidewire_max,max_od_is_proximal,id_od_verbatim_quote,k_number,source_url,source_name,source_type,extraction_method,extracted_date,review_note,pdf_summary_url,ifu_pdf_url,device_source_url,confidence_score,needs_review,data_sources
| Regulation Number: | 870.1250 |
| Product Code: | QJP, DQY |
| Submitter: | Fuji Systems Corporation
200-2, Aza-Ohira, Odakura, Nishigo,
Nishi Shirakawa Gun, Fukushima
961-8061 Japan
TEL: +81-248-25-4501
FAX: +81-248-25-3779 |
| Contact: | Yoshiyuki Suzuki
Regulatory Affairs Manager |
| Date of Preparation: | November 16, 2022 |
| Predicate Device: | CELLO Balloon Guide Catheter (K120781) |

CELLO II Balloon Guide Catheter
2
The materials of construction are similar to those used in many other similar catheters. The
shaft is made of polyurethane, polyamide, stainless steel, and fluorine resin; the balloon is
made of urethane. Patient contact is of limited duration, less than 24 hours.
Indications for use
The CELLO II Balloon Guide Catheter is indicated for use in facilitating the insertion and
guidance of intravascular catheters into a selected blood vessel in the peripheral and neuro
vasculature systems. The balloon provides temporary vascular occlusion during these and
other angiographic procedures.

CELLO II Balloon Guide Catheter
3
Comparison of Technological Characteristics to the Predicate
Device Proposed K223275 Predicate K120781 Consideration
Manufacturer Fuji Systems Corporation Fuji Systems Corporation Same
Device Name CELLO II Balloon Guide CELLO Balloon Guide Catheter Similar name
Catheter
510(k) No. K223275 K120781 (N/A)
Classification Class II Class II Same
Regulation No. 21 CFR 870.1250 21 CFR 870.1250 Same
Regulation Percutaneous Catheter Percutaneous Catheter Same
Name
Product Code QJP, DQY DQY Same
Anatomical Peripheral and neuro Peripheral and neuro Same
Sites vasculature vasculature
Intended Patients undergoing Patients undergoing Same
Patient percutaneous interventional percutaneous interventional
Population procedures procedures
Device The CELLO II Balloon Guide The CELLO Balloon Guide Similar
Description* Catheter is a Catheter is a technological
 coaxial-lumen, braid-  coaxial-lumen, braid- characteristics,
reinforced, variable reinforced, variable minor differences
stiffness catheter with stiffness catheter with do not raise new
 one radiopaque ring  two radiopaque questions of
marker on the distal markers on both the safety and
end of the balloon distal and proximal effectiveness.
 and a bifurcated Luer ends of the balloon
hub on the proximal  and a bifurcated Luer
end. hub on the proximal
 A compliant urethane end.
balloon is mounted  A compliant silicone
on the distal end. balloon is mounted on
Balloon Guide the distal end.
Catheter dimensions Balloon Guide
and the Catheter dimensions
recommended and the recommended
balloon inflation balloon inflation
volumes are indicated volumes are indicated
on the product label. on the product label.

| Device | Proposed K223275 | Predicate K120781 | Consideration |
| --- | --- | --- | --- |
| Manufacturer | Fuji Systems Corporation | Fuji Systems Corporation | Same |
| Device Name | CELLO II Balloon Guide
Catheter | CELLO Balloon Guide Catheter | Similar name |
| 510(k) No. | K223275 | K120781 | (N/A) |
| Classification | Class II | Class II | Same |
| Regulation No. | 21 CFR 870.1250 | 21 CFR 870.1250 | Same |
| Regulation
Name | Percutaneous Catheter | Percutaneous Catheter | Same |
| Product Code | QJP, DQY | DQY | Same |
| Anatomical
Sites | Peripheral and neuro
vasculature | Peripheral and neuro
vasculature | Same |
| Intended
Patient
Population | Patients undergoing
percutaneous interventional
procedures | Patients undergoing
percutaneous interventional
procedures | Same |
| Device
Description* | The CELLO II Balloon Guide
Catheter is a
 coaxial-lumen, braid-
reinforced, variable
stiffness catheter with
 one radiopaque ring
marker on the distal
end of the balloon
 and a bifurcated Luer
hub on the proximal
end.
 A compliant urethane
balloon is mounted
on the distal end.
Balloon Guide
Catheter dimensions
and the
recommended
balloon inflation
volumes are indicated
on the product label. | The CELLO Balloon Guide
Catheter is a
 coaxial-lumen, braid-
reinforced, variable
stiffness catheter with
 two radiopaque
markers on both the
distal and proximal
ends of the balloon
 and a bifurcated Luer
hub on the proximal
end.
 A compliant silicone
balloon is mounted on
the distal end.
Balloon Guide
Catheter dimensions
and the recommended
balloon inflation
volumes are indicated
on the product label. | Similar
technological
characteristics,
minor differences
do not raise new
questions of
safety and
effectiveness. |

CELLO II Balloon Guide Catheter
4
Comparison of Technological Characteristics to the Predicate (continued).
Device Proposed K223275 Predicate K120781 Consideration
Indications for use The CELLO II Balloon Guide The CELLO Balloon Guide Same
Catheter is indicated for use Catheter is indicated for use
in facilitating the insertion in facilitating the insertion
and guidance of and guidance of
intravascular catheters into a intravascular catheters into
selected blood vessel in the a selected blood vessel in
peripheral and neuro the peripheral and neuro
vasculature systems. The vasculature systems. The
balloon provides temporary balloon provides temporary
vascular occlusion during vascular occlusion during
these and other these and other
angiographic procedures. angiographic procedures.
Product Code 1650908, 1650909, 1651008, 1610560, 1610570, (N/A)
1651009 1610580, 1610590
Size 8F, 9F 6F, 7F, 8F, 9F 8F and 9F are
same
Labeled Shaft 8F: 2.67 mm 8F: 2.60 mm Similar, minor
Outer Diameter 9F: 3.00 mm 9F: 3.00 mm differences do not
raise new
questions of
safety and
effectiveness.
Labeled Shaft Inner 8F: 2.16 mm 8F: 1.90 mm Similar, minor
Diameter 9F: 2.32 mm 9F: 2.15 mm differences do not
raise new
questions of
safety and
effectiveness.
Effective length 90 cm and 100 cm 92 cm to 102 cm Similar, minor
differences do not
raise new
questions of
safety and
effectiveness.

| Device | Proposed K223275 | Predicate K120781 | Consideration |
| --- | --- | --- | --- |
| Indications for use | The CELLO II Balloon Guide
Catheter is indicated for use
in facilitating the insertion
and guidance of
intravascular catheters into a
selected blood vessel in the
peripheral and neuro
vasculature systems. The
balloon provides temporary
vascular occlusion during
these and other
angiographic procedures. | The CELLO Balloon Guide
Catheter is indicated for use
in facilitating the insertion
and guidance of
intravascular catheters into
a selected blood vessel in
the peripheral and neuro
vasculature systems. The
balloon provides temporary
vascular occlusion during
these and other
angiographic procedures. | Same |
| Product Code | 1650908, 1650909, 1651008,
1651009 | 1610560, 1610570,
1610580, 1610590 | (N/A) |
| Size | 8F, 9F | 6F, 7F, 8F, 9F | 8F and 9F are
same |
| Labeled Shaft
Outer Diameter | 8F: 2.67 mm
9F: 3.00 mm | 8F: 2.60 mm
9F: 3.00 mm | Similar, minor
differences do not
raise new
questions of
safety and
effectiveness. |
| Labeled Shaft Inner
Diameter | 8F: 2.16 mm
9F: 2.32 mm | 8F: 1.90 mm
9F: 2.15 mm | Similar, minor
differences do not
raise new
questions of
safety and
effectiveness. |
| Effective length | 90 cm and 100 cm | 92 cm to 102 cm | Similar, minor
differences do not
raise new
questions of
safety and
effectiveness. |

CELLO II Balloon Guide Catheter
5
Comparison of Technological Characteristics to the Predicate (continued).
Device Proposed K223275 Predicate K120781 Consideration
Tip Shape Straight Straight Same
Coating None None Same
Material/Shaft Polyurethane, Polyamide, Polyurethane, Polyamide, Same
Stainless steel, Fluorine resin Stainless steel, Fluorine
resin
Material/Balloon Urethane rubber Silicone rubber Similar
technology,
material
differences do not
raise new
questions
of safety and
effectiveness,
both
materials are used
for compliant
balloons for
intravascular use
Accessories Inserters, Y-Connector, Dilator, Inserter Similar, the
Supplied 3-way stopcock, Syringe differences do not
raise new
questions of
safety and
effectiveness.
Sterilization Ethylene oxide Ethylene oxide Same
Sterility Assurance SAL=10-6 SAL=10-6 Same
Level

| Device | Proposed K223275 | Predicate K120781 | Consideration |
| --- | --- | --- | --- |
| Tip Shape | Straight | Straight | Same |
| Coating | None | None | Same |
| Material/Shaft | Polyurethane, Polyamide,
Stainless steel, Fluorine resin | Polyurethane, Polyamide,
Stainless steel, Fluorine
resin | Same |
| Material/Balloon | Urethane rubber | Silicone rubber | Similar
technology,
material
differences do not
raise new
questions
of safety and
effectiveness,
both
materials are used
for compliant
balloons for
intravascular use |
| Accessories
Supplied | Inserters, Y-Connector,
3-way stopcock, Syringe | Dilator, Inserter | Similar, the
differences do not
raise new
questions of
safety and
effectiveness. |
| Sterilization | Ethylene oxide | Ethylene oxide | Same |
| Sterility Assurance
Level | SAL=10-6 | SAL=10-6 | Same |

CELLO II Balloon Guide Catheter
6
Nonclinical Tests: CELLO II Balloon Guide Catheter
Test Results Conclusion
Surface Free from extraneous matter, process and surface Pass
defects.
Force at Break Tip and all joints meet reliability/confidence Pass
requirements in statistical confidence limits test.
Freedom from Shall not leak liquid when pressurized per methods in Pass
Leakage ISO 10555-1, Annex C.
Shall not leak air when aspirated per methods in ISO
10555-1, Annex D.
Tip Configuration Distal tip smooth, rounded, tapered or similarly finished. Pass
Hubs Comply with ISO 80369-7. Pass
Freedom from No leakage or evidence of damage, such as herniation or Pass
Leakage and Damage bursting of the shaft or balloon.
upon Inflation
Dimensional All dimensions meet reliability/confidence requirements Pass
Verification in statistical confidence limits test.
Balloon Preparation, Catheters can be advanced to intended sites within a Pass
Deployment and tortuous 3D vessel model where other devices can be
Retraction deployed distally and retracted; all devices could be
retracted without damage.
Balloon Rated Burst All balloons met reliability/confidence requirements in Pass
Volume statistical confidence limits test.
Balloon Fatigue All balloons withstand 20 cycles of inflation. Pass
Balloon Compliance All balloons have predictable change in size with volume FIO*
of contrast solution.
Balloon Inflation- All balloons inflate and deflate predictably. FIO*
Deflation Time
Flexibility and Kink All catheters meet reliability/confidence requirements Pass
in statistical confidence limits test.
Torque Strength All models can be torqued at least 135° when the distal FIO*
tip is fixed in a tortuous 3D vessel model.
Radiopacity Radiopaque markers are visible during angiography FIO*
under a variety of conditions.
Particulate testing All catheters meet the particle generation criteria and Pass
exhibit similar size and quantity of particulates in
comparison to the predicate device.
Tip Flexibility The tips of catheters meet the tip flexibility criteria. Pass
Contrast Agent There was no damage after application of pressure of Pass
Durability 300 PSI.
* For Information Only

| Test | Results | Conclusion |
| --- | --- | --- |
| Surface | Free from extraneous matter, process and surface
defects. | Pass |
| Force at Break | Tip and all joints meet reliability/confidence
requirements in statistical confidence limits test. | Pass |
| Freedom from
Leakage | Shall not leak liquid when pressurized per methods in
ISO 10555-1, Annex C.
Shall not leak air when aspirated per methods in ISO
10555-1, Annex D. | Pass |
| Tip Configuration | Distal tip smooth, rounded, tapered or similarly finished. | Pass |
| Hubs | Comply with ISO 80369-7. | Pass |
| Freedom from
Leakage and Damage
upon Inflation | No leakage or evidence of damage, such as herniation or
bursting of the shaft or balloon. | Pass |
| Dimensional
Verification | All dimensions meet reliability/confidence requirements
in statistical confidence limits test. | Pass |
| Balloon Preparation,
Deployment and
Retraction | Catheters can be advanced to intended sites within a
tortuous 3D vessel model where other devices can be
deployed distally and retracted; all devices could be
retracted without damage. | Pass |
| Balloon Rated Burst
Volume | All balloons met reliability/confidence requirements in
statistical confidence limits test. | Pass |
| Balloon Fatigue | All balloons withstand 20 cycles of inflation. | Pass |
| Balloon Compliance | All balloons have predictable change in size with volume
of contrast solution. | FIO* |
| Balloon Inflation-
Deflation Time | All balloons inflate and deflate predictably. | FIO* |
| Flexibility and Kink | All catheters meet reliability/confidence requirements
in statistical confidence limits test. | Pass |
| Torque Strength | All models can be torqued at least 135° when the distal
tip is fixed in a tortuous 3D vessel model. | FIO* |
| Radiopacity | Radiopaque markers are visible during angiography
under a variety of conditions. | FIO* |
| Particulate testing | All catheters meet the particle generation criteria and
exhibit similar size and quantity of particulates in
comparison to the predicate device. | Pass |
| Tip Flexibility | The tips of catheters meet the tip flexibility criteria. | Pass |
| Contrast Agent
Durability | There was no damage after application of pressure of
300 PSI. | Pass |

CELLO II Balloon Guide Catheter
7
Nonclinical Tests: Y-Connector
Test Results Conclusion
Hubs Comply with ISO 80369-7. Pass
Biocompatibility: CELLO II Balloon Guide Catheters
Endpoint Test Results Conclusion
Cytotoxicity ISO 10993-5:2009
Non-Cytotoxic Pass
L929 MEM Elution Test
Sensitization ISO10993-10:2010 Pass
Non-Sensitizing
Guinea Pig Maximization Test
Irritation/Intracutaneous ISO10993-10:2010 Pass
Non-Irritant
Reactivity Intracutaneous Injection Test
Acute Systemic ISO10993-11:2017 Pass
No Acute Toxicity
Toxicity Systemic Injection Test
Material-Mediated ISO10993-11:2017 Pass
Non-Pyrogenic
Pyrogenicity Rabbit Pyrogen Test
Hemocompatibility ASTM F756-17 Pass
Hemolysis-Rabbit Blood Non-Hemolytic
(Direct and Indirect contact)
ASTM F2382-18 Pass
Partial Thromboplastin Time Hemocompatible
